Date,Value
2012-06-12,156.5
2012-06-11,152.25
2012-06-08,152.25
2012-06-07,152.25
2012-06-06,152.25
2012-06-05,152.25
2012-06-04,153.25
2012-06-01,153.25
2012-05-31,153.5
2012-05-30,152.75
2012-05-29,150.0
2012-05-25,147.0
2012-05-24,147.0
2012-05-23,147.0
2012-05-22,146.0
2012-05-21,146.0
2012-05-18,146.0
2012-05-17,146.0
2012-05-16,146.0
2012-05-15,145.0
2012-05-14,145.0
2012-05-11,145.0
2012-05-10,144.75
2012-05-09,145.25
2012-05-08,145.25
2012-05-07,146.75
2012-05-04,147.0
2012-05-03,147.0
2012-05-02,149.5
2012-05-01,146.5
2012-04-30,142.75
2012-04-27,143.5
2012-04-26,142.0
2012-04-25,144.75
2012-04-24,145.5
2012-04-23,147.0
2012-04-20,146.0
2012-04-19,146.0
2012-04-18,146.0
2012-04-17,146.0
2012-04-16,146.0
2012-04-13,146.0
2012-04-12,140.75
2012-04-11,146.0
2012-04-10,146.0
2012-04-09,146.0
2012-04-05,146.0
2012-04-04,146.25
2012-04-03,146.25
2012-04-02,146.0
2012-03-30,146.0
2012-03-29,146.0
2012-03-28,146.0
2012-03-27,146.0
2012-03-26,146.0
2012-03-23,162.5
2012-03-22,162.5
2012-03-21,162.5
2012-03-20,161.25
2012-03-19,159.25
2012-03-16,158.25
2012-03-15,158.25
2012-03-14,155.25
2012-03-13,155.25
2012-03-12,150.75
2012-03-09,150.25
2012-03-08,147.25
2012-03-07,147.25
2012-03-06,145.75
2012-03-05,145.75
2012-03-02,148.0
2012-03-01,150.0
2012-02-29,150.0
2012-02-28,147.25
2012-02-27,147.0
2012-02-24,147.0
2012-02-23,147.0
2012-02-22,147.5
2012-02-21,148.0
2012-02-17,148.0
2012-02-16,148.75
2012-02-15,148.0
2012-02-14,147.5
2012-02-13,147.5
2012-02-10,148.5
2012-02-09,147.75
2012-02-08,147.5
2012-02-07,150.25
2012-02-06,150.5
2012-02-03,149.5
2012-02-02,148.75
2012-02-01,149.0
2012-01-31,149.5
2012-01-30,149.5
2012-01-27,149.5
2012-01-26,148.5
2012-01-25,148.5
2012-01-24,148.5
2012-01-23,148.5
2012-01-20,150.25
2012-01-19,151.5
2012-01-18,152.5
2012-01-17,153.75
2012-01-13,155.0
2012-01-12,158.0
2012-01-11,158.0
2012-01-10,158.0
2012-01-09,158.75
2012-01-06,159.0
2012-01-05,158.5
2012-01-04,157.75
2012-01-03,158.0
2011-12-30,158.0
2011-12-29,158.0
2011-12-28,156.0
2011-12-27,156.0
2011-12-23,156.0
2011-12-22,156.0
2011-12-21,155.0
2011-12-20,154.5
2011-12-19,153.5
2011-12-16,153.5
2011-12-15,153.75
2011-12-14,154.0
2011-12-13,155.5
2011-12-12,157.25
2011-12-09,157.25
2011-12-08,157.0
2011-12-07,160.0
2011-12-06,164.0
2011-12-05,168.5
2011-12-02,171.25
2011-12-01,171.25
2011-11-30,172.0
2011-11-29,181.5
2011-11-28,182.0
2011-11-23,180.0
2011-11-22,185.0
2011-11-21,187.0
2011-11-18,187.0
2011-11-17,199.5
2011-11-16,204.75
2011-11-15,205.0
2011-11-14,200.75
2011-11-11,198.0
2011-11-10,193.0
2011-11-09,193.0
