Date,Value
2012-11-28,459.9
2012-11-27,459.3
2012-11-26,451.7
2012-11-23,449.4
2012-11-21,449.4
2012-11-20,451.1
2012-11-19,446.1
2012-11-16,444.6
2012-11-15,450.5
2012-11-14,456.0
2012-11-13,453.1
2012-11-12,451.4
2012-11-09,469.7
2012-11-08,482.4
2012-11-07,489.5
2012-11-06,493.2
2012-11-05,489.5
2012-11-02,496.4
2012-11-01,504.3
2012-10-31,502.2
2012-10-30,497.0
2012-10-29,492.5
2012-10-26,503.4
2012-10-25,501.4
2012-10-24,501.9
2012-10-23,496.2
2012-10-22,491.0
2012-10-19,483.8
2012-10-18,483.3
2012-10-17,474.7
2012-10-16,471.8
2012-10-15,475.1
2012-10-12,484.2
2012-10-11,491.2
2012-10-10,481.6
2012-10-09,489.0
2012-10-08,490.6
2012-10-05,487.7
2012-10-04,485.3
2012-10-03,480.5
2012-10-02,479.15
2012-10-01,491.1
2012-09-28,503.5
2012-09-27,490.1
2012-09-26,492.1
2012-09-25,502.7
2012-09-24,498.6
2012-09-21,502.0
2012-09-20,499.8
2012-09-19,518.7
2012-09-18,511.4
2012-09-17,524.5
2012-09-14,544.5
2012-09-13,555.9
2012-09-12,557.8
2012-09-11,548.15
2012-09-10,558.45
2012-09-07,559.85
2012-09-06,560.05
2012-09-05,560.25
2012-09-04,569.65
2012-08-31,578.1
2012-08-30,584.1
2012-08-29,575.3
2012-08-28,567.7
2012-08-27,565.3
2012-08-24,568.4
2012-08-23,566.3
2012-08-22,576.7
2012-08-21,584.6
2012-08-20,576.1
2012-08-17,566.2
2012-08-16,560.0
2012-08-15,563.5
2012-08-14,550.1
2012-08-13,548.8
2012-08-10,565.1
2012-08-09,561.2
2012-08-08,555.4
2012-08-07,545.3
2012-08-06,549.2
2012-08-03,562.6
2012-08-02,554.7
2012-08-01,568.2
2012-07-31,577.7
2012-07-30,579.8
2012-07-27,562.2
2012-07-26,553.3
2012-07-25,563.8
2012-07-24,543.8
2012-07-23,557.0
2012-07-20,565.0
2012-07-19,551.0
2012-07-18,530.5
2012-07-17,510.5
2012-07-16,496.3
2012-07-13,481.1
2012-07-12,473.7
2012-07-11,470.3
2012-07-10,475.3
2012-07-09,486.5
2012-07-06,474.1
2012-07-05,476.8
2012-07-03,456.6
2012-07-02,445.0
2012-06-29,439.0
2012-06-28,429.6
2012-06-27,431.0
2012-06-26,429.2
2012-06-25,433.3
2012-06-22,422.5
2012-06-21,430.0
2012-06-20,428.4
2012-06-19,428.9
2012-06-18,413.9
2012-06-15,412.1
2012-06-14,418.5
2012-06-13,424.0
